client_id,client_name,portfolio_manager_id,country,segment,industry,revenue,last_contact_date,churn_risk
5880,Client_5880,27,NL,SME,Retail,12180.25152659563,2025-12-31 12:16:58.747941,0.9161464494473319
5881,Client_5881,38,BE,Mid-Market,SaaS,17691.902211951347,2026-01-25 12:16:58.747946,0.1176974743002005
5882,Client_5882,72,PL,SME,Commodity Trading,10771.225181040174,2026-01-23 12:16:58.747951,0.7092475284177444
5883,Client_5883,65,SE,Mid-Market,IT,16673.207351900517,2025-11-23 12:16:58.747956,0.9274412910430431
5884,Client_5884,54,DE,SME,Consulting,13072.150154005636,2025-12-05 12:16:58.747961,0.4628057784331988
5885,Client_5885,24,AT,SME,Retail,17191.861928719904,2025-12-21 12:16:58.747966,0.9675203201328515
5886,Client_5886,47,DE,Mid-Market,Wholesale,13068.45918610052,2025-11-09 12:16:58.747971,0.552513251385404
5887,Client_5887,71,DE,Mid-Market,Retail,12239.063212698427,2025-12-15 12:16:58.747976,0.9429741547761639
5888,Client_5888,63,AT,Mid-Market,Retail,16153.120831131935,2025-11-08 12:16:58.747981,0.748518214089641
5889,Client_5889,57,BE,SME,Retail,15648.95945325638,2025-11-13 12:16:58.747986,0.4577609657246955
5890,Client_5890,55,BE,SME,Consulting,12700.931864244747,2025-10-30 12:16:58.747994,0.034291401980733216
5891,Client_5891,60,PL,SME,Wholesale,15950.524294836347,2025-12-02 12:16:58.747999,0.6573917430522427
5892,Client_5892,62,SE,SME,Commodity Trading,13928.209977991022,2025-11-18 12:16:58.748004,0.25427861051043765
5893,Client_5893,30,IT,Mid-Market,Retail,14766.833920826797,2026-01-04 12:16:58.748009,0.2886552330681671
5894,Client_5894,22,DE,SME,Consulting,15336.520212104178,2025-11-09 12:16:58.748014,0.019783972810988648
5895,Client_5895,75,IE,Mid-Market,Consulting,10107.100108572089,2025-11-07 12:16:58.748022,0.557652450827731
5896,Client_5896,29,DE,SME,Commodity Trading,14333.024761621737,2025-11-30 12:16:58.748029,0.289294361208693
5897,Client_5897,41,IT,Mid-Market,SaaS,9937.244708020931,2026-01-20 12:16:58.748038,0.9823884301412452
5898,Client_5898,42,ES,Mid-Market,Manufacturing,11178.272868203356,2025-10-30 12:16:58.748047,0.749007676774483
5899,Client_5899,65,PL,SME,Wholesale,13997.530274702503,2025-11-07 12:16:58.748056,0.3574872794875098
5900,Client_5900,31,NL,SME,Wholesale,17257.657711423897,2026-01-26 12:16:58.748064,0.29444860015654717
5901,Client_5901,30,NL,Mid-Market,IT,13624.36225764609,2025-12-18 12:16:58.748073,0.7149732675784257
5902,Client_5902,18,IT,SME,Retail,13261.717152170086,2025-11-02 12:16:58.748081,0.25420780745639127
5903,Client_5903,17,DE,Mid-Market,Manufacturing,12969.887024611515,2025-12-03 12:16:58.748090,0.44800585765978573
5904,Client_5904,38,NL,SME,SaaS,15501.380214525698,2025-12-11 12:16:58.748099,0.16038533370528452
5905,Client_5905,14,IT,SME,Wholesale,10967.277485708733,2026-01-06 12:16:58.748124,0.254108324489392
5906,Client_5906,79,AT,SME,SaaS,10109.057875622228,2026-01-10 12:16:58.748149,0.09838530962139291
5907,Client_5907,56,BE,SME,IT,18382.126360694267,2025-11-10 12:16:58.748160,0.42714784503232095
5908,Client_5908,22,FR,SME,Retail,15567.641831210414,2025-12-18 12:16:58.748170,0.9267828681876894
5909,Client_5909,67,BE,Mid-Market,Manufacturing,12219.637270087545,2025-11-22 12:16:58.748188,0.10086025258963693
5910,Client_5910,56,DE,SME,Consulting,12398.735429427397,2025-12-11 12:16:58.748218,0.437330654340795
5911,Client_5911,19,IT,Mid-Market,Retail,12657.617984578097,2026-01-05 12:16:58.748226,0.29832252606239285
5912,Client_5912,57,ES,Mid-Market,Manufacturing,10408.267550149933,2026-01-26 12:16:58.748231,0.3629639474777625
5913,Client_5913,44,NL,Mid-Market,Commodity Trading,13385.18937912667,2026-01-24 12:16:58.748236,0.7714858236487694
5914,Client_5914,35,NL,SME,Wholesale,14392.803890471414,2026-01-02 12:16:58.748241,0.43504315208652056
5915,Client_5915,1,NL,Mid-Market,SaaS,18391.285504260963,2026-01-09 12:16:58.748247,0.6503932919261056
5916,Client_5916,52,IT,Mid-Market,Retail,14642.307203775774,2025-12-10 12:16:58.748252,0.9721974489102855
5917,Client_5917,70,BE,Mid-Market,IT,16551.25337524979,2025-11-15 12:16:58.748257,0.6164607725442521
5918,Client_5918,37,ES,Mid-Market,Consulting,13450.924384498509,2025-11-03 12:16:58.748262,0.3373887659955068
5919,Client_5919,65,IT,Mid-Market,IT,12948.92016353233,2025-12-06 12:16:58.748268,0.39765570010170737
5920,Client_5920,51,DE,Mid-Market,SaaS,14306.52231086961,2026-01-22 12:16:58.748273,0.6959091038415357
5921,Client_5921,1,PL,SME,Retail,16893.364821630104,2025-11-27 12:16:58.748278,0.6943340904661148
5922,Client_5922,21,DE,Mid-Market,Wholesale,12528.549520004177,2026-01-27 12:16:58.748286,0.3681028537546961
5923,Client_5923,53,FR,Mid-Market,Wholesale,14991.751621229427,2026-01-12 12:16:58.748292,0.7244675184128421
5924,Client_5924,16,PL,SME,Manufacturing,14910.05499744417,2025-12-07 12:16:58.748297,0.5505758533599379
5925,Client_5925,61,DE,Mid-Market,IT,14251.229405054126,2026-01-21 12:16:58.748302,0.9804203788323202
5926,Client_5926,54,ES,SME,IT,16913.98515595995,2025-11-01 12:16:58.748307,0.9080910781893582
5927,Client_5927,40,SE,SME,Consulting,14451.319974887288,2025-12-24 12:16:58.748312,0.8238530883947294
5928,Client_5928,26,SE,Mid-Market,SaaS,13902.680376170585,2025-11-11 12:16:58.748317,0.03433444471982827
5929,Client_5929,80,SE,Mid-Market,Manufacturing,14164.764942030422,2025-11-21 12:16:58.748322,0.3804345874930011
5930,Client_5930,65,FR,SME,Consulting,7970.813999182674,2026-01-13 12:16:58.748327,0.5732911736027003
5931,Client_5931,74,FR,SME,Retail,13848.39791892564,2025-12-02 12:16:58.748332,0.5216162077274306
5932,Client_5932,64,SE,SME,Retail,11129.525228945618,2026-01-05 12:16:58.748337,0.7635656873920876
5933,Client_5933,43,AT,SME,IT,13704.80230681163,2025-11-06 12:16:58.748342,0.9090838367924085
5934,Client_5934,17,NL,Mid-Market,SaaS,14253.500682040542,2025-11-11 12:16:58.748347,0.7871429521846581
5935,Client_5935,59,PL,SME,Manufacturing,15700.829655954705,2025-11-03 12:16:58.748352,0.22020109787312792
5936,Client_5936,23,PL,SME,SaaS,20366.820694661204,2026-01-17 12:16:58.748357,0.48561217884262986
5937,Client_5937,7,NL,SME,Commodity Trading,18359.887197824308,2026-01-24 12:16:58.748362,0.39361160977529386
5938,Client_5938,44,BE,Mid-Market,Wholesale,14293.239303422555,2025-12-01 12:16:58.748367,0.7662006327578452
5939,Client_5939,53,AT,SME,SaaS,16000.898763149666,2025-12-19 12:16:58.748394,0.8951240226434471
5940,Client_5940,71,SE,SME,Manufacturing,13123.58293732226,2025-12-01 12:16:58.748401,0.28682775848064856
5941,Client_5941,79,NL,Mid-Market,SaaS,14899.887409217854,2025-11-01 12:16:58.748432,0.48890984557122885
5942,Client_5942,34,IT,Mid-Market,Manufacturing,14966.574908785275,2025-11-22 12:16:58.748474,0.7319184189935188
5943,Client_5943,46,PL,SME,Retail,11383.631724334868,2025-12-21 12:16:58.748483,0.049952971264538126
5944,Client_5944,68,IT,SME,Wholesale,12942.520111464748,2026-01-26 12:16:58.748488,0.9630718703404257
5945,Client_5945,78,NL,SME,SaaS,9232.775573573967,2025-11-02 12:16:58.748493,0.7999639526393771
5946,Client_5946,78,NL,Mid-Market,SaaS,13798.666359997405,2025-12-19 12:16:58.748498,0.5427664439503653
5947,Client_5947,16,DE,Mid-Market,SaaS,14217.22731792195,2025-11-05 12:16:58.748503,0.7786504917281257
5948,Client_5948,71,DE,SME,Manufacturing,14106.151777144998,2025-12-03 12:16:58.748508,0.8363579799981059
5949,Client_5949,19,ES,SME,SaaS,11320.56625756836,2025-11-17 12:16:58.748513,0.4938353159013803
5950,Client_5950,2,ES,SME,Retail,14085.494565097391,2025-12-24 12:16:58.748518,0.4400716813910367
5951,Client_5951,10,FR,Mid-Market,Retail,14811.497741333396,2025-12-10 12:16:58.748523,0.8377034709768433
5952,Client_5952,50,FR,SME,IT,15709.790020677143,2025-11-22 12:16:58.748528,0.8596719948230013
5953,Client_5953,12,SE,SME,IT,15130.430715379798,2025-12-15 12:16:58.748533,0.12362752560390067
5954,Client_5954,70,DE,Mid-Market,Manufacturing,13386.403569213324,2025-12-28 12:16:58.748538,0.9078420872025322
5955,Client_5955,22,SE,SME,Manufacturing,13899.685531167786,2025-11-24 12:16:58.748543,0.27679397029730757
5956,Client_5956,32,NL,Mid-Market,Retail,15092.537606098153,2025-11-13 12:16:58.748548,0.6671673963623534
5957,Client_5957,1,SE,Mid-Market,IT,13051.552668473807,2026-01-10 12:16:58.748553,0.7093104487787327
5958,Client_5958,54,NL,SME,SaaS,11765.923186104572,2025-11-01 12:16:58.748558,0.27972362916675797
5959,Client_5959,58,PL,Mid-Market,SaaS,13190.032785127209,2025-12-23 12:16:58.748563,0.3041760770056594
5960,Client_5960,70,DE,Mid-Market,Manufacturing,15485.616825785477,2025-11-27 12:16:58.748568,0.7063006695188325
5961,Client_5961,18,ES,SME,Wholesale,16489.74724515774,2025-12-30 12:16:58.748573,0.17507598213559017
5962,Client_5962,6,SE,Mid-Market,Retail,17121.197325571597,2025-10-31 12:16:58.748578,0.8584133355685996
5963,Client_5963,45,DE,Mid-Market,Retail,11780.878465788915,2026-01-05 12:16:58.748583,0.2228954150894179
5964,Client_5964,23,PL,SME,Manufacturing,20100.05787116783,2026-01-25 12:16:58.748587,0.35117245872897906
5965,Client_5965,23,IT,SME,Manufacturing,12204.0759014159,2025-12-29 12:16:58.748592,0.2666584375987766
5966,Client_5966,26,ES,SME,Manufacturing,13643.684625869719,2025-11-08 12:16:58.748599,0.24529788888217308
5967,Client_5967,77,AT,SME,SaaS,17894.547557097645,2025-12-14 12:16:58.748604,0.978866236773735
5968,Client_5968,7,IE,SME,SaaS,9325.331128182286,2025-12-10 12:16:58.748609,0.25332447186290097
5969,Client_5969,79,DE,Mid-Market,Wholesale,14716.50132506337,2026-01-09 12:16:58.748614,0.5783290338279721
5970,Client_5970,44,BE,Mid-Market,Retail,13460.902398276372,2025-11-25 12:16:58.748619,0.7453813910753722
5971,Client_5971,27,DE,Mid-Market,Commodity Trading,10139.761877972338,2026-01-23 12:16:58.748624,0.04197448312825802
5972,Client_5972,26,NL,Mid-Market,Wholesale,10184.259357448027,2025-12-03 12:16:58.748629,0.8815719859434583
5973,Client_5973,79,AT,Mid-Market,Wholesale,17691.517642087398,2025-12-25 12:16:58.748634,0.15288913715116004
5974,Client_5974,36,BE,SME,SaaS,15873.270293928665,2025-11-16 12:16:58.748639,0.5880657671438793
5975,Client_5975,55,SE,SME,IT,17170.01120911963,2025-12-11 12:16:58.748644,0.6411281202861482
5976,Client_5976,64,PL,SME,Retail,11205.56420462898,2026-01-02 12:16:58.748649,0.6295658396270535
5977,Client_5977,57,BE,SME,SaaS,15188.323892317863,2026-01-23 12:16:58.748654,0.7334461201125781
5978,Client_5978,69,SE,Mid-Market,Commodity Trading,21097.562529375457,2025-11-01 12:16:58.748659,0.9312375579434192
5979,Client_5979,61,SE,SME,Retail,13613.759061336421,2025-12-28 12:16:58.748664,0.9268880339522791
5980,Client_5980,2,SE,SME,Wholesale,14476.156545449716,2026-01-04 12:16:58.748669,0.5780779936470901
5981,Client_5981,55,NL,Mid-Market,Manufacturing,14358.361417472024,2025-11-04 12:16:58.748674,0.3699187480556668
5982,Client_5982,80,BE,Mid-Market,Retail,13996.975937569121,2026-01-06 12:16:58.748718,0.32150462609424835
5983,Client_5983,38,FR,SME,Retail,11986.743347963295,2026-01-06 12:16:58.748764,0.8866872271752957
5984,Client_5984,80,PL,Mid-Market,Manufacturing,14456.505499895977,2025-11-04 12:16:58.748780,0.8531286753562762
5985,Client_5985,78,IT,Mid-Market,Commodity Trading,19208.13955839851,2025-12-02 12:16:58.748789,0.2958219164908992
5986,Client_5986,29,DE,SME,Commodity Trading,14173.806954141088,2025-12-29 12:16:58.748797,0.15234979109261526
5987,Client_5987,26,NL,Mid-Market,Retail,17988.11152636364,2025-12-12 12:16:58.748802,0.8611421191476393
5988,Client_5988,35,ES,SME,SaaS,22893.562291844795,2025-11-15 12:16:58.748900,0.6083491673380477
5989,Client_5989,79,IT,Mid-Market,Manufacturing,11884.1405610441,2025-11-22 12:16:58.748909,0.31313888509078025
5990,Client_5990,67,PL,Mid-Market,IT,15945.827417533983,2025-12-20 12:16:58.748915,0.6106488491277356
5991,Client_5991,29,NL,Mid-Market,Retail,10831.982078078341,2025-10-31 12:16:58.748921,0.0661968222966196
5992,Client_5992,34,IT,Mid-Market,Manufacturing,13903.007196182787,2025-11-23 12:16:58.748926,0.19013675599252522
5993,Client_5993,41,DE,SME,Wholesale,21810.062882138358,2025-11-12 12:16:58.748932,0.5457881024283439
5994,Client_5994,41,SE,Mid-Market,IT,16265.867319192399,2025-12-30 12:16:58.748937,0.5391683267747536
5995,Client_5995,23,AT,SME,Manufacturing,15244.215641780309,2026-01-14 12:16:58.748943,0.2466684390837638
5996,Client_5996,71,SE,SME,SaaS,10776.793948211936,2026-01-24 12:16:58.748948,0.9820885701999348
5997,Client_5997,3,PL,Mid-Market,Retail,12509.985854659473,2025-11-17 12:16:58.748954,0.41243660134721183
5998,Client_5998,58,DE,Mid-Market,Consulting,11818.531281371557,2026-01-23 12:16:58.748959,0.7085381074108912
5999,Client_5999,32,IT,SME,Commodity Trading,11235.725733703526,2025-12-15 12:16:58.748965,0.25845683303313327
6000,Client_6000,31,IE,Mid-Market,Retail,16811.418108998678,2026-01-04 12:16:58.748970,0.42447737491971294
6001,Client_6001,43,AT,Mid-Market,Manufacturing,16394.400837675774,2025-12-31 12:16:58.748976,0.8312225817387493
6002,Client_6002,7,SE,SME,IT,13830.51468247661,2026-01-04 12:16:58.748981,0.848597415872661
6003,Client_6003,1,FR,Mid-Market,IT,12685.744939430915,2026-01-23 12:16:58.748987,0.1352594240893945
6004,Client_6004,61,IT,SME,Manufacturing,16503.698900988104,2026-01-15 12:16:58.748992,0.35466996908423354
6005,Client_6005,14,SE,Mid-Market,Commodity Trading,19378.605691190307,2025-11-07 12:16:58.748999,0.20315043796246235
6006,Client_6006,52,IT,Mid-Market,Retail,17299.043860010992,2025-12-04 12:16:58.749005,0.8902684382922359
6007,Client_6007,6,AT,Mid-Market,IT,14653.073613605691,2025-11-08 12:16:58.749013,0.7538613635010517
6008,Client_6008,10,PL,Mid-Market,IT,17091.29662977837,2025-12-29 12:16:58.749022,0.5633110601519623
6009,Client_6009,71,ES,Mid-Market,Consulting,17229.421059067834,2025-11-06 12:16:58.749035,0.6500840606196955
6010,Client_6010,30,SE,Mid-Market,Wholesale,14783.242179941022,2025-11-03 12:16:58.749050,0.9141547886574375
6011,Client_6011,21,IT,SME,Consulting,14780.37803143225,2025-12-10 12:16:58.749060,0.30327547689195444
6012,Client_6012,60,ES,SME,Wholesale,12741.398745377754,2025-11-07 12:16:58.749071,0.01367500664025223
6013,Client_6013,74,ES,Mid-Market,IT,16810.869633787082,2025-10-30 12:16:58.749082,0.026355337639901166
6014,Client_6014,63,FR,Mid-Market,Wholesale,13819.344262675171,2026-01-13 12:16:58.749093,0.04668730478738292
6015,Client_6015,42,ES,SME,Retail,11387.348483394504,2025-12-29 12:16:58.749108,0.1284809115908334
6016,Client_6016,51,AT,SME,IT,11491.224350599845,2025-12-31 12:16:58.749124,0.5708742553641334
6017,Client_6017,64,DE,SME,IT,14203.887263200284,2025-11-05 12:16:58.749139,0.9810864949916638
6018,Client_6018,76,ES,Mid-Market,Wholesale,11489.117437134522,2026-01-24 12:16:58.749154,0.4199173458319174
6019,Client_6019,56,IE,Mid-Market,Manufacturing,22484.15485593478,2025-11-21 12:16:58.749163,0.7124165030916821
6020,Client_6020,80,IT,Mid-Market,Wholesale,15787.534957317414,2026-01-13 12:16:58.749173,0.7921771305886218
6021,Client_6021,41,ES,SME,Wholesale,12843.857840851484,2025-12-25 12:16:58.749181,0.8013970295203147
6022,Client_6022,32,BE,SME,Commodity Trading,14877.217214095128,2025-11-14 12:16:58.749189,0.4432962464479838
6023,Client_6023,15,DE,Mid-Market,Commodity Trading,16532.422128948576,2025-11-02 12:16:58.749197,0.549945992075782
6024,Client_6024,62,NL,SME,Retail,14978.375593881052,2025-12-16 12:16:58.749208,0.328753927588482
6025,Client_6025,27,DE,Mid-Market,Retail,11444.115654559475,2025-11-14 12:16:58.749222,0.6878610129764419
6026,Client_6026,28,PL,Mid-Market,Manufacturing,13995.302856398219,2025-11-28 12:16:58.749239,0.38286746525917004
6027,Client_6027,64,NL,SME,Commodity Trading,13606.116695343966,2025-11-26 12:16:58.749253,0.31106357916081917
6028,Client_6028,59,FR,Mid-Market,Consulting,12961.146562855205,2026-01-26 12:16:58.749267,0.6273031536308901
6029,Client_6029,58,DE,SME,Retail,11839.110001652056,2025-12-07 12:16:58.749281,0.3412554364502187
6030,Client_6030,2,PL,SME,Retail,16951.558734395476,2025-12-07 12:16:58.749299,0.40799940671634916
6031,Client_6031,36,DE,Mid-Market,Commodity Trading,15738.16881255317,2026-01-13 12:16:58.749314,0.7108736605855395
6032,Client_6032,71,ES,Mid-Market,Commodity Trading,15714.613425117153,2025-12-19 12:16:58.749328,0.8533345072639349
6033,Client_6033,13,SE,SME,Manufacturing,8767.857343820297,2025-12-31 12:16:58.749350,0.43480162119615917
6034,Client_6034,15,SE,Mid-Market,Commodity Trading,13128.602981914115,2025-12-04 12:16:58.749364,0.5222000088738061
6035,Client_6035,60,PL,SME,SaaS,18074.547885903492,2025-12-09 12:16:58.749382,0.7463825061350093
6036,Client_6036,22,DE,Mid-Market,Wholesale,15504.298265217116,2026-01-06 12:16:58.749399,0.2249483608583902
6037,Client_6037,63,PL,SME,IT,10833.98687990497,2025-12-30 12:16:58.749517,0.41500573913863803
6038,Client_6038,75,FR,SME,Consulting,19325.771269949382,2025-11-17 12:16:58.749543,0.8114570156567471
6039,Client_6039,74,SE,Mid-Market,IT,7051.891238113936,2025-11-03 12:16:58.749555,0.894483072072984
6040,Client_6040,25,BE,Mid-Market,Wholesale,14707.65457673485,2026-01-16 12:16:58.749564,0.6449045583903997
6041,Client_6041,48,NL,SME,SaaS,19472.176659164295,2025-11-02 12:16:58.749573,0.393395380124134
6042,Client_6042,43,AT,SME,SaaS,9620.728773779261,2025-12-21 12:16:58.749580,0.6059227359285027
6043,Client_6043,38,ES,SME,Wholesale,12895.840778853959,2026-01-26 12:16:58.749587,0.17884198994610034
6044,Client_6044,41,BE,SME,IT,10107.009463846018,2026-01-16 12:16:58.749624,0.029295813063263787
6045,Client_6045,45,BE,Mid-Market,Wholesale,18559.789692909624,2025-12-04 12:16:58.749658,0.0746152430632876
6046,Client_6046,40,IT,Mid-Market,Retail,11867.605581365986,2025-11-04 12:16:58.749673,0.10817241825052626
6047,Client_6047,17,BE,Mid-Market,SaaS,17307.594012012352,2026-01-16 12:16:58.749682,0.22565949673066144
6048,Client_6048,57,NL,SME,IT,18491.640320640057,2026-01-19 12:16:58.749691,0.46172570960341863
6049,Client_6049,2,NL,Mid-Market,Wholesale,10469.804095615727,2025-11-10 12:16:58.749725,0.23230840688648624
6050,Client_6050,62,ES,SME,Retail,9838.221688493672,2025-12-27 12:16:58.749735,0.5850318121254459
6051,Client_6051,9,PL,SME,Commodity Trading,15762.497784598008,2025-11-16 12:16:58.749741,0.9982998284728859
6052,Client_6052,68,IE,Mid-Market,SaaS,16651.842897212267,2025-11-01 12:16:58.749747,0.4981810944953581
6053,Client_6053,17,IE,Mid-Market,Consulting,14113.48402520709,2026-01-20 12:16:58.749754,0.756855354566803
6054,Client_6054,50,DE,SME,Consulting,14401.754289916382,2025-12-31 12:16:58.749760,0.29240155739557105
6055,Client_6055,40,DE,SME,Wholesale,18764.524828140566,2025-12-03 12:16:58.749766,0.9628797364597721
6056,Client_6056,58,AT,Mid-Market,Consulting,13605.117829160066,2025-11-07 12:16:58.749774,0.24910547559219676
6057,Client_6057,75,NL,SME,Retail,18454.25069638496,2025-12-23 12:16:58.749781,0.5966310034224331
6058,Client_6058,21,DE,Mid-Market,Commodity Trading,12596.039224328028,2025-12-22 12:16:58.749787,0.9833306993842341
6059,Client_6059,18,IT,Mid-Market,Wholesale,21517.697229699555,2025-12-27 12:16:58.749794,0.80824560772924
6060,Client_6060,55,DE,SME,Manufacturing,11670.425243843598,2025-11-04 12:16:58.749800,0.9920333063772364
6061,Client_6061,29,FR,SME,IT,17877.38842487992,2025-12-20 12:16:58.749806,0.3797379857253602
6062,Client_6062,24,FR,SME,SaaS,11425.620637119637,2025-12-10 12:16:58.749813,0.07763149721380702
6063,Client_6063,74,IT,SME,Consulting,16684.78190798601,2026-01-10 12:16:58.749820,0.24349065608862241
6064,Client_6064,17,BE,SME,Consulting,14301.968646035304,2026-01-05 12:16:58.749827,0.9576135041237753
6065,Client_6065,18,FR,Mid-Market,Wholesale,15158.685295538826,2025-12-26 12:16:58.749833,0.37057802198119594
6066,Client_6066,42,IE,Mid-Market,IT,16322.219901447987,2025-11-16 12:16:58.749839,0.12477363426823684
6067,Client_6067,45,IE,Mid-Market,IT,15062.913205955398,2025-12-08 12:16:58.749846,0.5931048025806072
6068,Client_6068,17,FR,Mid-Market,Consulting,14798.482301373597,2025-12-16 12:16:58.749852,0.500423617720232
6069,Client_6069,73,DE,SME,Consulting,8750.918980453102,2026-01-24 12:16:58.749860,0.06246906543250885
6070,Client_6070,14,AT,Mid-Market,Manufacturing,18460.736751576576,2025-11-09 12:16:58.749867,0.4529456468783659
6071,Client_6071,49,AT,SME,IT,18912.00303949209,2025-11-22 12:16:58.749874,0.6328686920803938
6072,Client_6072,29,IE,SME,Retail,14005.33296928107,2025-11-17 12:16:58.749881,0.232687963332029
6073,Client_6073,4,FR,SME,SaaS,15996.019095422143,2025-11-09 12:16:58.749887,0.12444073151356916
6074,Client_6074,20,BE,SME,Wholesale,18422.698482193133,2026-01-26 12:16:58.749892,0.8647967507816008
6075,Client_6075,47,ES,SME,Wholesale,16128.813996877729,2025-12-14 12:16:58.749899,0.6254480974126915
6076,Client_6076,9,DE,Mid-Market,Manufacturing,12730.28076972674,2025-11-06 12:16:58.749905,0.15525684508106763
6077,Client_6077,77,DE,SME,SaaS,10721.774090992832,2025-11-01 12:16:58.749912,0.6291080995841742
6078,Client_6078,79,AT,SME,Manufacturing,16228.381215438169,2025-11-09 12:16:58.749920,0.7352558988565245
6079,Client_6079,27,FR,Mid-Market,Retail,14742.357209125845,2025-12-19 12:16:58.749927,0.5975280277372679
6080,Client_6080,15,PL,Mid-Market,Commodity Trading,14308.752864895701,2026-01-26 12:16:58.749933,0.11615681159480651
6081,Client_6081,19,SE,Mid-Market,Wholesale,12039.73538209441,2025-12-27 12:16:58.749941,0.12474474134708147
6082,Client_6082,52,FR,SME,IT,13302.159111512632,2026-01-27 12:16:58.749947,0.04514487285719715
6083,Client_6083,26,IT,SME,SaaS,15335.213128726635,2026-01-10 12:16:58.749953,0.23400401535981064
6084,Client_6084,26,FR,SME,Consulting,13441.842738079597,2025-11-25 12:16:58.749960,0.05964908406877467
6085,Client_6085,26,DE,SME,SaaS,14423.302338915977,2025-12-27 12:16:58.749968,0.805303487651054
6086,Client_6086,46,ES,Mid-Market,Retail,14231.795244474046,2026-01-19 12:16:58.749976,0.015405527916324768
6087,Client_6087,49,IT,Mid-Market,Wholesale,16296.96776306134,2025-12-04 12:16:58.749984,0.5810169597223146
6088,Client_6088,53,AT,Mid-Market,IT,10015.839542698726,2025-11-22 12:16:58.749992,0.8098334080866816
6089,Client_6089,3,NL,Mid-Market,Retail,13256.94681012463,2026-01-04 12:16:58.749999,0.8948629911317041
6090,Client_6090,66,NL,Mid-Market,Commodity Trading,11019.423995907238,2026-01-17 12:16:58.750007,0.40945505488305967
6091,Client_6091,42,PL,Mid-Market,IT,14791.550837801537,2025-12-31 12:16:58.750015,0.6209242970766625
6092,Client_6092,19,AT,SME,Wholesale,11894.913974856554,2026-01-12 12:16:58.750024,0.9511671601772155
6093,Client_6093,17,BE,SME,SaaS,17143.453212709734,2026-01-16 12:16:58.750031,0.6716104513479015
6094,Client_6094,33,IE,Mid-Market,Consulting,13091.471702094099,2025-11-21 12:16:58.750039,0.9010923678237917
6095,Client_6095,76,PL,Mid-Market,IT,12596.424566848618,2025-10-30 12:16:58.750047,0.6842920092855953
6096,Client_6096,49,NL,Mid-Market,Wholesale,11825.116448687699,2026-01-24 12:16:58.750057,0.06799726894947433
6097,Client_6097,56,IE,Mid-Market,Retail,15078.040986910803,2025-11-14 12:16:58.750065,0.19688299999051218
6098,Client_6098,63,BE,SME,Commodity Trading,10516.948151273995,2025-11-23 12:16:58.750071,0.940451037323483
6099,Client_6099,3,AT,SME,IT,14045.69312966988,2025-12-28 12:16:58.750078,0.844268925363236
6100,Client_6100,49,IE,SME,Retail,13975.912201991821,2025-12-03 12:16:58.750085,0.42272178572369523
6101,Client_6101,55,AT,Mid-Market,Retail,12758.762623212591,2025-12-09 12:16:58.750092,0.16112566089994407
6102,Client_6102,26,BE,Mid-Market,Manufacturing,14981.877732513016,2025-11-22 12:16:58.750100,0.15717041409296495
6103,Client_6103,72,SE,Mid-Market,Retail,12936.022695962394,2025-10-31 12:16:58.750107,0.9048620124808642
6104,Client_6104,52,IT,SME,SaaS,15178.619935950888,2026-01-27 12:16:58.750113,0.1662078809193841
6105,Client_6105,7,IE,SME,IT,12690.20076040381,2025-11-20 12:16:58.750120,0.38627996885345683
6106,Client_6106,46,IE,SME,Commodity Trading,12093.568024098759,2025-12-20 12:16:58.750126,0.9008043007880673
6107,Client_6107,46,AT,Mid-Market,Consulting,15092.471909507789,2025-12-07 12:16:58.750132,0.033432870225019506
6108,Client_6108,16,AT,SME,Manufacturing,16746.329131693245,2025-12-23 12:16:58.750138,0.6307411404499594
6109,Client_6109,24,IE,SME,Retail,22895.088402329988,2025-11-22 12:16:58.750144,0.35059558838688154
6110,Client_6110,61,AT,Mid-Market,IT,13304.230839528094,2026-01-16 12:16:58.750150,0.10778331202502967
6111,Client_6111,54,ES,SME,SaaS,16642.000736376896,2025-11-28 12:16:58.750156,0.5675239096122127
6112,Client_6112,62,ES,Mid-Market,SaaS,12991.455418346302,2025-11-09 12:16:58.750163,0.48490118662501025
6113,Client_6113,1,SE,Mid-Market,SaaS,16594.031995445228,2025-11-17 12:16:58.750169,0.09920153818931288
6114,Client_6114,49,SE,Mid-Market,Wholesale,18231.346612150322,2026-01-17 12:16:58.750176,0.2672112672152951
6115,Client_6115,25,SE,SME,Manufacturing,14711.135398053282,2026-01-14 12:16:58.750183,0.7403561856698501
6116,Client_6116,10,NL,SME,Commodity Trading,16459.28835458689,2025-11-07 12:16:58.750189,0.7558502375319367
6117,Client_6117,80,NL,Mid-Market,Wholesale,15659.80930621311,2025-12-05 12:16:58.750195,0.598682732028978
6118,Client_6118,16,FR,SME,Commodity Trading,14358.327506623815,2026-01-20 12:16:58.750203,0.11048717951551768
6119,Client_6119,58,PL,Mid-Market,Wholesale,13044.054572368652,2025-12-26 12:16:58.750210,0.8530918102366961
6120,Client_6120,72,IT,SME,Consulting,13273.194408405161,2026-01-24 12:16:58.750216,0.17270398239088658
6121,Client_6121,29,ES,Mid-Market,Commodity Trading,10356.91103680657,2025-12-29 12:16:58.750224,0.7209383863826976
6122,Client_6122,6,BE,Mid-Market,Wholesale,17437.915816305856,2025-11-05 12:16:58.750231,0.04258426209383481
6123,Client_6123,16,IT,SME,SaaS,19939.0394654175,2025-10-31 12:16:58.750237,0.33182984364865353
