client_id,cpm_id,opportunity_stage,last_update,expected_value
4871,60,Activated,2025-12-19 12:17:14.764615,13013.755281857653
4872,77,Demo,2026-01-04 12:17:14.764620,16935.179596313035
4873,4,Closed Lost,2025-11-10 12:17:14.764625,20485.363638332004
4874,2,Demo,2025-12-15 12:17:14.764630,15874.160068985073
4875,59,Demo,2026-01-27 12:17:14.764635,19162.482978297365
4876,27,Activated,2025-12-14 12:17:14.764640,6142.861850886832
4877,27,Demo,2025-12-31 12:17:14.764645,14911.218598787755
4878,79,Closed Lost,2025-11-06 12:17:14.764650,11314.17455643763
4879,72,Activated,2026-01-06 12:17:14.764655,23936.858507656965
4880,7,Discovery,2025-12-31 12:17:14.764660,11291.899802748761
4881,63,Activated,2025-11-29 12:17:14.764665,6591.848754498695
4882,46,Qualified,2026-01-26 12:17:14.764670,9119.307306103685
4883,63,Demo,2025-12-24 12:17:14.764675,13058.169991966151
4884,12,Demo,2025-12-30 12:17:14.764680,13878.169948750936
4885,13,Discovery,2025-11-28 12:17:14.764685,19108.4437530759
4886,43,Qualified,2025-11-26 12:17:14.764690,8434.197703835753
4887,17,Onboarded,2025-12-15 12:17:14.764696,6491.497936504551
4888,63,Activated,2025-10-31 12:17:14.764701,9518.261360202006
4889,36,Qualified,2025-11-30 12:17:14.764721,8631.96834079672
4890,8,Demo,2025-10-31 12:17:14.764729,12243.58314904807
4891,69,Closed Lost,2025-11-30 12:17:14.764735,7432.720632860964
4892,80,Qualified,2025-12-03 12:17:14.764740,9461.633031747459
4893,36,Activated,2026-01-14 12:17:14.764745,8501.190907105372
4894,28,Qualified,2025-12-14 12:17:14.764750,10816.640391806386
4895,47,Onboarded,2026-01-11 12:17:14.764755,18477.328276909295
4896,76,Discovery,2026-01-19 12:17:14.764763,20901.254437583037
4897,30,Qualified,2025-11-13 12:17:14.764798,8306.712187702997
4898,23,Demo,2026-01-27 12:17:14.764807,18688.526566898665
4899,16,Closed Lost,2025-11-24 12:17:14.764814,4659.100242647909
4900,14,Activated,2025-11-08 12:17:14.764819,13350.674723442491
4901,74,Qualified,2025-12-31 12:17:14.764824,17173.491352553297
4902,71,Discovery,2025-11-20 12:17:14.764830,8123.47908671523
4903,52,Discovery,2025-11-03 12:17:14.764835,8645.060362755443
4904,37,Activated,2026-01-09 12:17:14.764843,9003.965493378693
4905,29,Closed Lost,2025-11-14 12:17:14.764848,19721.37560592582
4906,67,Discovery,2026-01-05 12:17:14.764868,10551.045512904533
4907,15,Qualified,2025-12-18 12:17:14.764879,18064.84259337266
4908,47,Closed Lost,2025-12-26 12:17:14.764885,15282.974823658322
4909,46,Onboarded,2025-12-13 12:17:14.764890,17143.316761567152
4910,52,Closed Lost,2026-01-18 12:17:14.764895,10419.076361034005
4911,19,Qualified,2025-11-13 12:17:14.764900,16887.390755115146
4912,77,Discovery,2026-01-16 12:17:14.764905,9755.479188805415
4913,21,Onboarded,2025-12-28 12:17:14.764910,11901.230227372776
4914,64,Activated,2025-11-21 12:17:14.764915,6624.864221879783
4915,37,Discovery,2026-01-13 12:17:14.764921,23282.274175442642
4916,27,Activated,2026-01-22 12:17:14.764926,20002.160632330502
4917,55,Activated,2026-01-04 12:17:14.764931,13756.549176884148
4918,29,Closed Lost,2025-11-04 12:17:14.764936,11466.306354568784
4919,20,Activated,2026-01-16 12:17:14.764941,13809.365068099614
4920,25,Closed Lost,2025-10-31 12:17:14.764946,8906.22746496185
4921,70,Onboarded,2025-12-28 12:17:14.764951,20733.390776472574
4922,63,Activated,2026-01-10 12:17:14.764956,11099.17206077843
4923,36,Closed Lost,2025-12-28 12:17:14.764962,28758.13867116689
4924,2,Closed Lost,2025-12-27 12:17:14.764967,7936.584552166574
4925,22,Closed Lost,2025-12-14 12:17:14.764972,23111.740758109874
4926,16,Closed Lost,2025-12-13 12:17:14.765019,15175.358863552365
4927,18,Qualified,2025-11-22 12:17:14.765041,10794.33168956504
4928,69,Discovery,2025-12-10 12:17:14.765049,15323.77942687397
4929,54,Discovery,2025-12-06 12:17:14.765054,11298.463919645703
4930,30,Demo,2025-11-19 12:17:14.765081,17247.269162826222
4931,45,Activated,2025-12-07 12:17:14.765114,13428.810762689349
4932,19,Closed Lost,2025-10-31 12:17:14.765199,9240.264523285467
4933,34,Demo,2025-12-21 12:17:14.765236,14796.690533618554
4934,13,Qualified,2025-11-07 12:17:14.765244,25040.610542412727
4935,43,Qualified,2025-11-16 12:17:14.765250,17224.311612866353
4936,62,Onboarded,2025-12-05 12:17:14.765255,25352.62724269351
4937,22,Onboarded,2025-12-08 12:17:14.765260,22862.360839411547
4938,52,Activated,2025-11-02 12:17:14.765265,15603.189581471512
4939,52,Qualified,2026-01-22 12:17:14.765270,10831.494570563696
4940,36,Activated,2025-11-09 12:17:14.765275,16769.257976880122
4941,73,Activated,2025-11-11 12:17:14.765280,10713.102211393796
4942,19,Demo,2025-11-08 12:17:14.765285,16444.92093953251
4943,38,Qualified,2025-11-04 12:17:14.765290,9190.340987376754
4944,70,Qualified,2026-01-18 12:17:14.765295,20103.23611524068
4945,79,Discovery,2026-01-06 12:17:14.765300,19361.644563352173
4946,57,Qualified,2025-12-17 12:17:14.765305,9406.861948749849
4947,20,Qualified,2026-01-21 12:17:14.765310,8574.444330781125
4948,9,Closed Lost,2026-01-24 12:17:14.765315,14469.342761577722
4949,32,Closed Lost,2025-11-12 12:17:14.765320,17268.26784981054
4950,4,Qualified,2025-11-16 12:17:14.765325,17636.771940208266
4951,50,Qualified,2025-12-24 12:17:14.765330,10613.723239049748
4952,5,Discovery,2026-01-06 12:17:14.765335,15249.04979873496
4953,20,Activated,2025-12-31 12:17:14.765340,9912.21869477074
4954,75,Qualified,2025-11-17 12:17:14.765345,14828.640585637895
4955,37,Closed Lost,2025-12-16 12:17:14.765350,9205.5977665497
4956,22,Closed Lost,2026-01-27 12:17:14.765355,23198.26162647553
4957,58,Activated,2025-12-10 12:17:14.765360,7577.675559477252
4958,68,Discovery,2025-11-29 12:17:14.765365,17375.809871146434
4959,44,Onboarded,2025-12-19 12:17:14.765370,24992.334826548326
4960,34,Qualified,2026-01-26 12:17:14.765375,16114.62743619217
4961,77,Discovery,2025-12-16 12:17:14.765380,6916.871969566563
4962,42,Qualified,2025-12-06 12:17:14.765385,15840.904087022076
4963,9,Activated,2026-01-16 12:17:14.765390,11568.757460741497
4964,7,Activated,2026-01-03 12:17:14.765395,16106.981392159681
4965,68,Demo,2025-11-17 12:17:14.765400,24474.875011293338
4966,19,Demo,2025-12-01 12:17:14.765405,9618.47313296771
4967,31,Discovery,2025-11-19 12:17:14.765410,15692.330071729866
4968,35,Demo,2025-11-11 12:17:14.765415,18661.530459625683
4969,57,Activated,2025-12-26 12:17:14.765420,15183.038950465485
4970,61,Closed Lost,2026-01-27 12:17:14.765425,17679.907151265852
4971,31,Activated,2025-12-23 12:17:14.765430,17666.084838799736
4972,53,Qualified,2026-01-01 12:17:14.765435,15536.089253925667
4973,32,Closed Lost,2025-11-10 12:17:14.765440,27919.443703329445
4974,66,Demo,2025-11-12 12:17:14.765445,16059.286877138213
4975,59,Onboarded,2025-11-15 12:17:14.765450,13290.870432660784
4976,10,Onboarded,2026-01-15 12:17:14.765455,9217.89941320912
4977,2,Activated,2026-01-22 12:17:14.765460,8409.75772444687
4978,66,Onboarded,2025-11-01 12:17:14.765465,8695.051477730472
4979,60,Closed Lost,2025-11-27 12:17:14.765470,18971.623845105045
4980,17,Demo,2026-01-07 12:17:14.765475,3257.7427997132113
4981,16,Onboarded,2025-11-23 12:17:14.765480,9579.440592151612
4982,16,Demo,2025-12-18 12:17:14.765485,4438.051691785975
4983,46,Qualified,2025-12-16 12:17:14.765490,10921.53423883717
4984,39,Onboarded,2025-11-13 12:17:14.765495,22129.092337714123
4985,31,Closed Lost,2025-12-11 12:17:14.765500,24348.991933475823
4986,1,Onboarded,2025-12-08 12:17:14.765505,21950.056017598137
4987,11,Discovery,2025-12-27 12:17:14.765510,9436.31673090371
4988,4,Closed Lost,2025-12-24 12:17:14.765515,14364.072760257108
4989,71,Closed Lost,2025-11-03 12:17:14.765520,8479.902998193586
4990,26,Discovery,2025-11-30 12:17:14.765524,8565.69609510056
4991,50,Closed Lost,2026-01-06 12:17:14.765529,19244.755911220636
4992,12,Qualified,2025-12-10 12:17:14.765534,7107.369137489904
4993,75,Discovery,2025-11-01 12:17:14.765539,9989.121538966307
4994,65,Discovery,2025-11-15 12:17:14.765549,16334.121566206832
4995,47,Closed Lost,2026-01-20 12:17:14.765555,17595.77092645718
4996,53,Activated,2026-01-27 12:17:14.765560,14562.007869145213
4997,71,Closed Lost,2026-01-19 12:17:14.765564,13346.289010163646
4998,2,Activated,2025-11-01 12:17:14.765569,11669.105424576575
4999,24,Onboarded,2025-11-01 12:17:14.765574,18723.316789855297
5000,4,Qualified,2025-11-23 12:17:14.765579,21097.834952306792
5001,19,Demo,2025-11-02 12:17:14.765584,21684.148122101196
5002,26,Activated,2025-11-09 12:17:14.765620,20956.242238434268
5003,75,Activated,2025-12-25 12:17:14.765643,9146.737885855558
5004,40,Qualified,2025-12-15 12:17:14.765652,8714.604892234556
5005,50,Discovery,2025-12-02 12:17:14.765658,20612.635150048885
5006,43,Activated,2025-12-07 12:17:14.765663,8797.759297263596
5007,75,Demo,2025-12-16 12:17:14.765668,15442.127660614475
5008,67,Closed Lost,2025-12-20 12:17:14.765673,22820.608254653896
5009,12,Activated,2025-12-05 12:17:14.765678,6432.057809769314
5010,67,Onboarded,2025-12-04 12:17:14.765683,13442.571458701434
5011,27,Onboarded,2025-12-01 12:17:14.765688,19518.3460322443
5012,54,Discovery,2025-11-14 12:17:14.765693,11945.783838462521
5013,66,Activated,2025-12-22 12:17:14.765698,11921.074614282454
5014,49,Demo,2025-11-17 12:17:14.765703,13852.608344869606
5015,16,Closed Lost,2025-11-20 12:17:14.765708,26389.755143723265
5016,2,Qualified,2025-11-25 12:17:14.765713,6497.882135704768
5017,60,Qualified,2025-11-13 12:17:14.765718,9256.072312101907
5018,54,Closed Lost,2026-01-24 12:17:14.765723,22182.372990507618
5019,30,Discovery,2025-11-18 12:17:14.765728,16463.215036470232
5020,38,Demo,2026-01-23 12:17:14.765733,18084.15874594172
5021,28,Demo,2026-01-06 12:17:14.765738,13915.744269788422
5022,25,Discovery,2025-11-23 12:17:14.765743,12257.438122829124
5023,10,Onboarded,2025-11-04 12:17:14.765748,18723.12286982576
5024,60,Discovery,2025-12-01 12:17:14.765753,8234.1688728268
5025,42,Discovery,2025-12-07 12:17:14.765758,13187.874333795135
5026,40,Discovery,2025-12-03 12:17:14.765763,8330.537121866051
5027,77,Closed Lost,2025-11-27 12:17:14.765769,14697.370620125297
5028,42,Activated,2025-12-25 12:17:14.765774,17036.334277489026
5029,47,Discovery,2025-12-21 12:17:14.765779,18166.36578177729
5030,37,Qualified,2025-12-13 12:17:14.765784,8542.587365221458
5031,80,Activated,2025-11-26 12:17:14.765789,3995.2496760705194
5032,22,Activated,2025-12-24 12:17:14.765794,16279.718616163997
5033,57,Activated,2026-01-02 12:17:14.765799,12408.68369624045
5034,27,Activated,2026-01-12 12:17:14.765804,18844.658318515896
5035,41,Onboarded,2025-11-01 12:17:14.765809,13845.478151744292
5036,80,Demo,2026-01-22 12:17:14.765814,13634.869446665187
5037,34,Demo,2025-11-07 12:17:14.765819,18968.6644504598
5038,32,Activated,2025-11-01 12:17:14.765824,24151.71309785219
5039,66,Activated,2025-12-16 12:17:14.765829,16680.296414779812
5040,12,Closed Lost,2025-10-31 12:17:14.765834,14329.332266587144
5041,40,Closed Lost,2025-11-22 12:17:14.765839,26062.7365935686
5042,73,Onboarded,2026-01-27 12:17:14.765844,9951.595874629911
5043,76,Discovery,2025-12-06 12:17:14.765849,16467.749565532187
5044,73,Activated,2025-11-06 12:17:14.765854,22125.43658405333
5045,10,Onboarded,2025-12-11 12:17:14.765859,11948.75477383189
5046,48,Qualified,2025-11-28 12:17:14.765864,10538.89731708771
5047,20,Qualified,2025-11-20 12:17:14.765869,14780.098419739623
5048,39,Discovery,2025-11-10 12:17:14.765874,15848.756184129843
5049,60,Qualified,2025-12-22 12:17:14.765879,9523.683768902869
5050,66,Onboarded,2026-01-25 12:17:14.765884,25470.959995701225
5051,65,Discovery,2026-01-21 12:17:14.765889,6533.617910490905
5052,51,Closed Lost,2025-11-08 12:17:14.765894,5444.58556969908
5053,36,Demo,2025-11-28 12:17:14.765898,11515.406745016882
5054,24,Activated,2026-01-16 12:17:14.765903,15751.405581002733
5055,27,Discovery,2025-11-11 12:17:14.765908,8243.967020096883
5056,2,Qualified,2026-01-02 12:17:14.765913,6966.816086908944
5057,31,Discovery,2025-10-30 12:17:14.765918,17904.40264843173
5058,57,Onboarded,2025-12-21 12:17:14.765923,12786.520307831432
5059,78,Closed Lost,2025-11-18 12:17:14.765928,12949.55154839645
5060,66,Closed Lost,2025-11-30 12:17:14.765933,8415.295633569229
5061,29,Qualified,2025-12-10 12:17:14.765938,14865.941181878628
5062,15,Closed Lost,2025-11-23 12:17:14.765943,12239.108492461473
5063,12,Demo,2025-12-10 12:17:14.765948,6620.242595259769
5064,28,Onboarded,2026-01-20 12:17:14.765953,8190.906561966263
5065,24,Qualified,2025-12-18 12:17:14.765958,13322.267946082842
5066,21,Qualified,2025-11-24 12:17:14.765963,27765.684317393196
5067,10,Closed Lost,2025-12-14 12:17:14.765968,3811.668824892459
5068,78,Activated,2025-11-07 12:17:14.765973,20022.85594903968
5069,18,Closed Lost,2025-11-18 12:17:14.765978,11797.5794780473
5070,14,Demo,2025-12-05 12:17:14.765983,16379.604078447908
5071,34,Discovery,2026-01-19 12:17:14.765988,14187.167550578792
5072,58,Discovery,2025-11-13 12:17:14.765993,17117.39908438159
5073,76,Activated,2026-01-27 12:17:14.765997,23292.525321444427
5074,22,Discovery,2025-11-03 12:17:14.766002,15050.345843063133
5075,70,Activated,2025-12-15 12:17:14.766007,14348.804202685671
5076,36,Discovery,2025-12-01 12:17:14.766012,19854.508361196913
5077,45,Discovery,2025-12-28 12:17:14.766017,12992.938307305994
5078,36,Qualified,2025-11-04 12:17:14.766022,22459.66679929445
5079,22,Demo,2026-01-21 12:17:14.766027,21042.086943929553
5080,78,Closed Lost,2025-11-19 12:17:14.766032,9012.138315643608
5081,80,Closed Lost,2026-01-17 12:17:14.766037,8189.022401638276
5082,61,Demo,2026-01-13 12:17:14.766042,14648.688841218183
5083,56,Activated,2026-01-17 12:17:14.766047,15460.27917593836
5084,33,Discovery,2025-12-29 12:17:14.766052,13923.739515438785
5085,45,Activated,2025-12-14 12:17:14.766057,13172.044239156969
5086,36,Qualified,2025-11-10 12:17:14.766062,10376.589325175668
5087,20,Qualified,2026-01-16 12:17:14.766067,18615.176842154393
5088,18,Closed Lost,2026-01-24 12:17:14.766073,12121.188033293993
5089,38,Demo,2025-11-21 12:17:14.766078,10060.475117938548
5090,67,Onboarded,2026-01-01 12:17:14.766083,9030.88657841708
5091,23,Closed Lost,2025-12-01 12:17:14.766088,11231.131476356113
5092,16,Activated,2025-10-31 12:17:14.766093,8997.970007263073
5093,59,Discovery,2026-01-24 12:17:14.766098,5826.6616869143
5094,69,Qualified,2025-11-29 12:17:14.766103,16063.178433022063
5095,68,Activated,2025-12-31 12:17:14.766108,11755.65347784376
5096,21,Demo,2026-01-13 12:17:14.766113,16305.121727988564
5097,78,Demo,2025-12-19 12:17:14.766118,16568.310375534198
5098,78,Qualified,2025-12-10 12:17:14.766123,11674.397683345765
5099,70,Closed Lost,2025-11-12 12:17:14.766128,5307.006255394565
5100,12,Activated,2025-11-23 12:17:14.766133,8282.348593318236
5101,16,Onboarded,2025-11-15 12:17:14.766138,10610.259344005672
5102,14,Qualified,2025-12-17 12:17:14.766143,15043.299187054605
5103,61,Onboarded,2025-12-30 12:17:14.766148,17174.235502985437
5104,71,Discovery,2026-01-27 12:17:14.766153,15780.597917024337
5105,46,Demo,2025-12-05 12:17:14.766158,20354.02372494521
5106,32,Qualified,2025-12-30 12:17:14.766163,17801.592139471977
5107,15,Closed Lost,2025-12-08 12:17:14.766168,5104.991717258841
5108,44,Discovery,2026-01-16 12:17:14.766173,20844.211361070596
5109,17,Demo,2025-12-29 12:17:14.766178,14438.921479022152
5110,41,Qualified,2026-01-08 12:17:14.766183,6250.931872531623
5111,54,Demo,2026-01-12 12:17:14.766188,9200.695879961339
5112,44,Closed Lost,2025-11-16 12:17:14.766193,15173.826521637091
5113,5,Demo,2025-12-29 12:17:14.766198,12751.59348409227
5114,27,Demo,2025-12-16 12:17:14.766203,12478.102863539356
5115,78,Discovery,2025-10-30 12:17:14.766208,24945.879803701493
5116,79,Activated,2025-11-13 12:17:14.766213,20001.874044647055
5117,43,Demo,2025-12-04 12:17:14.766218,18739.562832996893
5118,31,Onboarded,2025-11-20 12:17:14.766223,24540.033270380503
5119,17,Discovery,2026-01-21 12:17:14.766248,8320.752638339238
5120,54,Onboarded,2025-12-07 12:17:14.766261,16363.942879607404
5121,62,Closed Lost,2025-11-17 12:17:14.766268,18598.862734689264
5122,32,Activated,2026-01-11 12:17:14.766280,11532.724642864547
5123,40,Onboarded,2025-12-14 12:17:14.766287,22401.22700288481
5124,13,Activated,2026-01-10 12:17:14.766292,11652.636106842769
5125,35,Closed Lost,2025-12-18 12:17:14.766297,15641.524526604868
5126,5,Qualified,2025-11-25 12:17:14.766302,10372.39325848413
5127,73,Discovery,2025-12-13 12:17:14.766307,20096.07518904224
5128,29,Closed Lost,2026-01-06 12:17:14.766313,6995.094778128373
5129,70,Discovery,2025-12-06 12:17:14.766318,20999.028523089743
5130,25,Demo,2025-11-13 12:17:14.766323,13640.49411289501
5131,22,Closed Lost,2025-11-27 12:17:14.766328,21540.82149339192
5132,66,Closed Lost,2025-12-03 12:17:14.766333,14422.475058734171
5133,45,Closed Lost,2025-11-27 12:17:14.766338,20540.914335799484
5134,69,Activated,2026-01-08 12:17:14.766343,10883.756725459229
5135,72,Activated,2026-01-05 12:17:14.766348,9081.934848024117
5136,1,Discovery,2025-10-31 12:17:14.766353,15736.766625894654
5137,44,Activated,2025-12-13 12:17:14.766358,14396.906953569343
5138,75,Onboarded,2025-11-09 12:17:14.766363,19200.628544962998
5139,39,Activated,2026-01-02 12:17:14.766368,16165.532625640248
5140,54,Closed Lost,2026-01-21 12:17:14.766373,11369.905218910586
5141,75,Demo,2025-12-02 12:17:14.766378,14722.602661628334
5142,29,Closed Lost,2025-11-30 12:17:14.766383,13447.429227795998
5143,54,Discovery,2026-01-13 12:17:14.766389,15687.381146500624
5144,16,Onboarded,2025-11-25 12:17:14.766394,22504.198518458998
5145,20,Onboarded,2026-01-26 12:17:14.766399,18565.799584475884
5146,46,Activated,2025-12-04 12:17:14.766404,16842.636409374754
5147,67,Demo,2025-11-16 12:17:14.766409,10484.70351996475
5148,65,Demo,2025-11-27 12:17:14.766414,6152.223301376377
5149,58,Qualified,2025-12-14 12:17:14.766419,14894.130484457817
5150,53,Qualified,2025-11-18 12:17:14.766424,11386.712091843652
5151,1,Onboarded,2026-01-20 12:17:14.766429,17160.826351458163
5152,66,Discovery,2026-01-15 12:17:14.766434,11316.134078625948
5153,29,Closed Lost,2025-12-05 12:17:14.766439,8725.862408586489
5154,70,Activated,2025-12-21 12:17:14.766444,8209.163919031593
5155,8,Discovery,2025-11-27 12:17:14.766449,14326.517097149197
5156,29,Discovery,2026-01-11 12:17:14.766454,22396.145760144842
5157,51,Onboarded,2025-12-24 12:17:14.766459,15135.206515269248
5158,33,Onboarded,2026-01-19 12:17:14.766464,14646.349360335951
5159,3,Activated,2025-11-15 12:17:14.766470,20384.632757496893
5160,60,Demo,2025-12-17 12:17:14.766475,17219.959137467107
5161,35,Demo,2025-11-19 12:17:14.766480,17716.13314481475
5162,69,Discovery,2025-12-05 12:17:14.766485,19159.17464045214
5163,76,Qualified,2025-11-20 12:17:14.766490,13008.759670156891
5164,20,Demo,2026-01-05 12:17:14.766495,20405.043743697985
5165,73,Activated,2026-01-16 12:17:14.766500,17173.563416058016
5166,39,Discovery,2025-12-29 12:17:14.766505,9800.627620862675
5167,4,Activated,2025-11-17 12:17:14.766510,25797.614514142137
5168,19,Demo,2026-01-02 12:17:14.766515,16096.076086519523
5169,45,Activated,2025-11-11 12:17:14.766520,12487.72696269626
5170,43,Onboarded,2025-10-30 12:17:14.766525,10712.381669204415
5171,13,Activated,2026-01-15 12:17:14.766530,14179.896058834824
5172,13,Qualified,2025-12-17 12:17:14.766536,9658.826872440774
5173,60,Demo,2025-12-03 12:17:14.766541,13836.623291082113
5174,57,Activated,2026-01-24 12:17:14.766546,6694.838794453928
5175,52,Demo,2025-11-10 12:17:14.766551,8574.887269005178
5176,53,Qualified,2025-11-01 12:17:14.766556,21296.295180821995
5177,43,Demo,2025-12-30 12:17:14.766561,13388.74078101375
5178,72,Closed Lost,2025-11-13 12:17:14.766566,15448.007981347719
5179,72,Demo,2026-01-01 12:17:14.766571,18281.37009559524
5180,42,Activated,2025-12-14 12:17:14.766576,12928.700593091793
5181,26,Demo,2025-11-06 12:17:14.766581,19171.474294131993
5182,23,Onboarded,2025-11-06 12:17:14.766586,12094.362651722857
5183,43,Onboarded,2025-11-24 12:17:14.766591,19423.025445608986
5184,77,Discovery,2025-11-05 12:17:14.766596,19163.562780198055
5185,28,Demo,2026-01-17 12:17:14.766601,19270.58665265809
5186,9,Activated,2026-01-22 12:17:14.766606,15976.52706653804
5187,20,Activated,2026-01-06 12:17:14.766612,19194.030769843575
5188,56,Demo,2026-01-12 12:17:14.766617,15741.702569738449
5189,39,Onboarded,2026-01-08 12:17:14.766622,11683.922895700487
5190,51,Demo,2025-12-27 12:17:14.766627,15594.696548258664
5191,12,Discovery,2025-11-19 12:17:14.766632,20601.63967934509
5192,79,Onboarded,2025-11-12 12:17:14.766637,19065.35596631862
5193,55,Discovery,2025-11-08 12:17:14.766642,6975.1698170609625
5194,78,Qualified,2025-11-05 12:17:14.766647,8536.12556094166
5195,11,Qualified,2025-12-24 12:17:14.766652,18294.475782436184
5196,26,Demo,2025-11-24 12:17:14.766657,10099.551206217184
5197,42,Closed Lost,2025-12-16 12:17:14.766662,10992.558786579793
5198,27,Discovery,2025-12-03 12:17:14.766667,22686.625573867877
5199,11,Closed Lost,2026-01-23 12:17:14.766672,25280.14910678233
5200,38,Discovery,2025-11-17 12:17:14.766678,9679.905440707444
5201,43,Activated,2025-12-25 12:17:14.766683,18044.841877974897
5202,19,Qualified,2025-12-21 12:17:14.766688,8692.421357334844
5203,64,Closed Lost,2026-01-19 12:17:14.766693,18445.92919971534
5204,6,Onboarded,2025-11-20 12:17:14.766698,15610.920216431621
5205,46,Discovery,2025-12-29 12:17:14.766703,7192.258843838918
5206,42,Discovery,2025-11-03 12:17:14.766708,13023.533054975143
5207,65,Demo,2025-12-02 12:17:14.766713,9678.406252200328
5208,72,Qualified,2026-01-17 12:17:14.766718,8106.891443544305
5209,59,Qualified,2025-10-30 12:17:14.766723,8011.622480650724
5210,52,Qualified,2026-01-26 12:17:14.766728,10606.122617146784
5211,47,Activated,2025-12-10 12:17:14.766733,9076.219431268133
5212,7,Activated,2025-11-09 12:17:14.766738,6064.152435962266
5213,11,Onboarded,2026-01-24 12:17:14.766743,15804.880029815167
5214,61,Demo,2025-12-25 12:17:14.766748,17870.887196026677
5215,68,Onboarded,2026-01-12 12:17:14.766753,6293.659799196539
5216,25,Closed Lost,2025-12-22 12:17:14.766758,9374.913391666456
5217,12,Activated,2025-12-18 12:17:14.766764,12825.289940736093
5218,26,Activated,2026-01-26 12:17:14.766769,13352.735694530566
5219,12,Closed Lost,2025-11-18 12:17:14.766774,10045.725458467505
5220,43,Qualified,2026-01-21 12:17:14.766779,8382.124210448332
5221,51,Qualified,2025-12-11 12:17:14.766784,7396.061992667615
5222,37,Qualified,2025-11-24 12:17:14.766789,7244.840365432494
5223,46,Activated,2025-12-20 12:17:14.766794,14119.302101712583
5224,53,Qualified,2025-12-07 12:17:14.766799,14468.745325220301
5225,80,Closed Lost,2026-01-03 12:17:14.766804,10754.035299816122
5226,13,Qualified,2025-11-16 12:17:14.766809,11268.310051059581
5227,54,Onboarded,2025-12-16 12:17:14.766814,25161.215743083474
5228,57,Demo,2025-10-31 12:17:14.766819,13202.083252375318
5229,4,Discovery,2026-01-26 12:17:14.766824,23185.650318319604
5230,75,Qualified,2025-11-11 12:17:14.766841,22332.100051054134
5231,49,Activated,2025-10-31 12:17:14.766847,22065.725036594824
5232,7,Discovery,2025-12-21 12:17:14.766852,13119.474056513725
5233,11,Onboarded,2025-11-19 12:17:14.766857,7625.498957070063
5234,54,Discovery,2025-11-11 12:17:14.766862,12309.990728158999
5235,45,Discovery,2025-12-27 12:17:14.766867,14615.065776421347
5236,23,Onboarded,2025-11-28 12:17:14.766872,16797.42772733886
5237,28,Qualified,2025-12-21 12:17:14.766878,18288.438918967087
5238,57,Activated,2026-01-05 12:17:14.766883,17806.974023050825
5239,26,Demo,2025-12-28 12:17:14.766888,14353.922204460634
5240,25,Closed Lost,2026-01-21 12:17:14.766893,17044.920093361416
5241,54,Onboarded,2025-11-23 12:17:14.766898,8350.16307597248
5242,29,Activated,2025-12-22 12:17:14.766903,17514.23939220148
5243,36,Onboarded,2025-11-09 12:17:14.766908,24638.346024832663
5244,14,Qualified,2025-12-14 12:17:14.766913,10153.23786474497
5245,78,Discovery,2025-12-11 12:17:14.766918,13538.647765322337
5246,35,Onboarded,2026-01-12 12:17:14.766923,9408.395148482972
5247,30,Activated,2026-01-01 12:17:14.766928,8191.866158116797
5248,17,Demo,2026-01-01 12:17:14.766933,13402.347778075016
5249,67,Activated,2025-12-18 12:17:14.766938,9652.609311898874
5250,80,Qualified,2025-11-16 12:17:14.766943,16373.541598429047
5251,30,Activated,2025-11-22 12:17:14.766948,9146.462556914734
5252,45,Onboarded,2026-01-26 12:17:14.766953,15108.16132217535
5253,79,Demo,2025-11-04 12:17:14.766959,15872.710685298996
5254,51,Activated,2025-12-21 12:17:14.766964,6711.464790226424
5255,47,Discovery,2025-12-24 12:17:14.766969,9998.424250344764
5256,53,Activated,2025-12-26 12:17:14.766974,17232.890082666203
5257,64,Activated,2025-11-17 12:17:14.766979,7241.205810082717
5258,38,Qualified,2025-12-09 12:17:14.766984,10094.676598614436
5259,64,Onboarded,2025-11-30 12:17:14.766989,14112.225081118373
5260,7,Activated,2025-11-01 12:17:14.766994,14893.367076210994
5261,22,Demo,2026-01-26 12:17:14.766999,17836.63918991138
5262,41,Demo,2025-11-07 12:17:14.767004,11401.28944093402
5263,74,Closed Lost,2025-12-12 12:17:14.767009,18063.8632050114
5264,10,Closed Lost,2025-12-31 12:17:14.767014,10128.979257965395
5265,57,Closed Lost,2025-12-31 12:17:14.767019,17038.559417699824
5266,7,Qualified,2025-11-19 12:17:14.767024,19608.566525721515
5267,50,Closed Lost,2026-01-26 12:17:14.767029,7160.009922990232
5268,52,Onboarded,2025-12-25 12:17:14.767034,8287.520323413373
5269,33,Activated,2026-01-14 12:17:14.767039,13850.990544773833
5270,1,Qualified,2025-12-30 12:17:14.767044,24735.810510472453
5271,53,Demo,2026-01-17 12:17:14.767049,9929.61334123622
5272,60,Activated,2026-01-11 12:17:14.767054,9745.920714348129
5273,34,Activated,2025-12-15 12:17:14.767059,12156.921004400288
5274,4,Onboarded,2025-11-03 12:17:14.767065,8977.172291355542
5275,17,Demo,2025-11-20 12:17:14.767070,18995.254244270036
5276,4,Activated,2025-11-04 12:17:14.767075,10540.608869890175
5277,43,Discovery,2025-12-14 12:17:14.767080,10186.883931321938
5278,4,Qualified,2026-01-11 12:17:14.767085,7303.290376837749
5279,1,Closed Lost,2026-01-02 12:17:14.767090,17080.409003156867
